System,User,Operation,Object,Date,Day,Time
1,10,13,0,20200117,5,142429
1,19,1,0,20200117,5,142634
2,22,3,15,20200117,5,142833
1,21,2,0,20200117,5,142901
1,2,3,10,20200117,5,143116
1,14,8,11,20200117,5,143132
1,3,1,0,20200117,5,143346
1,9,1,0,20200117,5,143501
1,17,2,0,20200117,5,143503
1,17,1,0,20200117,5,143824
1,1,3,13,20200117,5,144330
1,17,2,0,20200117,5,144618
1,12,1,0,20200117,5,144624
2,18,3,16,20200117,5,144808
1,15,1,0,20200117,5,144848
1,19,2,0,20200117,5,145004
1,12,8,2,20200117,5,145447
1,14,4,19,20200117,5,145614
1,12,7,6,20200117,5,145616
1,21,1,0,20200117,5,145640
1,19,1,0,20200117,5,145736
1,16,3,13,20200117,5,145942
2,22,3,18,20200117,5,150026
2,20,7,18,20200117,5,150050
1,14,4,11,20200117,5,150746
1,11,2,0,20200117,5,151039
1,20,2,0,20200117,5,151115
1,8,3,4,20200117,5,151141
1,10,2,0,20200117,5,151404
1,14,8,19,20200117,5,151623
1,2,4,10,20200117,5,151742
2,12,3,17,20200117,5,151854
2,19,3,17,20200117,5,152304
1,16,7,12,20200117,5,152312
1,8,2,0,20200117,5,152528
1,17,1,0,20200117,5,152824
1,16,2,0,20200117,5,153133
1,4,1,0,20200117,5,153244
1,19,2,0,20200117,5,153431
1,13,2,0,20200117,5,153649
1,20,1,0,20200117,5,153727
1,19,1,0,20200117,5,154229
1,15,4,8,20200117,5,154310
1,8,1,0,20200117,5,154432
1,11,1,0,20200117,5,154646
1,16,1,0,20200117,5,154701
1,12,4,1,20200117,5,154725
2,20,8,18,20200117,5,155004
2,14,4,18,20200117,5,155046
2,22,3,15,20200117,5,155125
2,14,7,18,20200117,5,155226
2,22,3,18,20200117,5,155232
2,12,8,17,20200117,5,155235
2,21,3,15,20200117,5,155426
2,18,3,16,20200117,5,155643
1,16,4,13,20200117,5,155726
1,19,3,19,20200117,5,160221
1,16,8,13,20200117,5,160938
1,12,2,0,20200117,5,161014
1,3,4,10,20200117,5,161019
1,16,4,13,20200117,5,161035
1,3,8,9,20200117,5,161107
1,3,7,9,20200117,5,161145
1,10,1,0,20200117,5,161244
1,2,2,0,20200117,5,161622
1,14,4,19,20200117,5,162003
1,19,3,19,20200117,5,162349
1,12,1,0,20200117,5,162500
1,16,3,3,20200117,5,162553
1,10,2,0,20200117,5,162636
2,12,7,17,20200117,5,162744
1,1,7,3,20200117,5,162805
1,21,2,0,20200117,5,162901
1,14,7,11,20200117,5,163015
1,16,3,14,20200117,5,163019
1,16,2,0,20200117,5,163232
1,10,1,0,20200117,5,163335
2,18,7,16,20200117,5,163357
1,21,1,0,20200117,5,163527
1,10,13,0,20200117,5,163647
2,20,4,18,20200117,5,164304
1,10,13,0,20200117,5,164830
2,21,4,15,20200117,5,165119
1,9,2,0,20200117,5,165201
1,21,2,0,20200117,5,165230
1,6,2,0,20200117,5,165310
1,21,1,0,20200117,5,165314
1,11,2,0,20200117,5,165620
2,17,5,18,20200117,5,165626
1,10,12,0,20200117,5,165738
1,15,3,8,20200120,1,90033
1,2,1,0,20200120,1,90144
1,6,1,0,20200120,1,90241
2,22,3,18,20200120,1,90252
2,21,4,15,20200120,1,90307
2,19,3,16,20200120,1,90420
1,22,2,0,20200120,1,90617
1,16,1,0,20200120,1,90809
1,15,8,8,20200120,1,90830
1,16,4,10,20200120,1,90844
1,15,3,8,20200120,1,90956
1,16,7,14,20200120,1,91500
1,19,3,19,20200120,1,91520
2,21,4,15,20200120,1,91617
2,18,3,15,20200120,1,91836
2,20,3,16,20200120,1,91846
1,2,7,10,20200120,1,91854
1,1,8,4,20200120,1,91909
1,4,3,3,20200120,1,91920
1,18,2,0,20200120,1,92031
2,15,3,18,20200120,1,92416
2,19,3,18,20200120,1,92620
2,14,3,15,20200120,1,92709
1,19,2,0,20200120,1,93221
1,15,8,8,20200120,1,93237
1,12,2,0,20200120,1,93253
1,15,3,8,20200120,1,93609
1,17,2,0,20200120,1,93741
1,19,1,0,20200120,1,93748
1,17,1,0,20200120,1,93827
1,16,8,14,20200120,1,93927
1,15,4,8,20200120,1,94048
1,13,1,0,20200120,1,94302
1,11,1,0,20200120,1,94302
1,22,1,0,20200120,1,94321
1,17,2,0,20200120,1,94849
1,17,1,0,20200120,1,95010
1,16,4,12,20200120,1,95021
2,22,3,18,20200120,1,95144
1,9,1,0,20200120,1,95339
2,20,4,18,20200120,1,95559
1,3,8,3,20200120,1,95748
1,14,2,0,20200120,1,100325
1,18,1,0,20200120,1,100446
1,19,3,19,20200120,1,100500
2,19,3,17,20200120,1,100951
1,2,7,4,20200120,1,101142
1,10,14,0,20200120,1,101342
2,20,7,18,20200120,1,101602
1,17,2,0,20200120,1,101721
1,16,7,14,20200120,1,101924
1,17,1,0,20200120,1,102516
2,18,7,16,20200120,1,102817
2,20,8,18,20200120,1,103858
1,8,3,3,20200120,1,103904
1,4,3,3,20200120,1,103947
2,19,3,18,20200120,1,104049
2,19,3,18,20200120,1,104054
2,20,8,18,20200120,1,104110
1,21,2,0,20200120,1,104910
2,18,7,15,20200120,1,105041
1,2,3,14,20200120,1,105048
2,19,3,18,20200120,1,105316
2,18,4,16,20200120,1,105918
1,10,2,0,20200120,1,110029
1,15,4,8,20200120,1,110135
1,1,8,9,20200120,1,110236
1,12,1,0,20200120,1,110306
1,17,2,0,20200120,1,110710
1,8,2,0,20200120,1,111137
2,18,4,16,20200120,1,111345
1,6,2,0,20200120,1,111354
2,18,4,15,20200120,1,111528
1,15,7,8,20200120,1,111812
1,15,8,8,20200120,1,112805
1,16,2,0,20200120,1,113308
1,16,1,0,20200120,1,113359
1,7,2,0,20200120,1,113545
1,2,2,0,20200120,1,113944
1,18,2,0,20200120,1,114310
1,11,13,0,20200120,1,114516
2,22,3,18,20200120,1,114517
2,19,3,16,20200120,1,114632
2,20,3,17,20200120,1,114914
1,13,2,0,20200120,1,114958
1,17,1,0,20200120,1,115315
1,22,2,0,20200120,1,115328
1,10,1,0,20200120,1,115342
1,19,2,0,20200120,1,115343
1,16,2,0,20200120,1,115804
1,22,1,0,20200120,1,115823
2,22,4,15,20200120,1,120024
2,20,4,18,20200120,1,120106
1,1,7,3,20200120,1,120203
1,7,1,0,20200120,1,120244
2,22,3,18,20200120,1,120523
1,14,1,0,20200120,1,121057
1,16,1,0,20200120,1,121206
1,17,2,0,20200120,1,121213
1,16,8,10,20200120,1,121320
1,21,1,0,20200120,1,121520
1,10,15,0,20200120,1,121521
1,17,1,0,20200120,1,121555
1,17,5,8,20200120,1,121639
1,13,1,0,20200120,1,121718
1,15,8,8,20200120,1,121819
2,20,7,18,20200120,1,122012
1,14,8,19,20200120,1,122246
2,20,8,18,20200120,1,123017
1,2,1,0,20200120,1,123233
2,14,3,17,20200120,1,123234
1,21,2,0,20200120,1,123320
1,12,8,2,20200120,1,123352
1,15,7,8,20200120,1,123434
1,9,3,4,20200120,1,123518
1,9,3,4,20200120,1,123843
2,20,7,18,20200120,1,123911
1,16,2,0,20200120,1,124553
1,17,5,1,20200120,1,124617
2,13,7,18,20200120,1,124626
1,7,2,0,20200120,1,124829
1,10,14,0,20200120,1,125032
1,19,1,0,20200120,1,125204
1,2,7,4,20200120,1,125312
1,17,5,14,20200120,1,125340
1,18,1,0,20200120,1,125410
1,12,4,5,20200120,1,125442
1,6,1,0,20200120,1,125459
1,12,8,5,20200120,1,125512
1,12,2,0,20200120,1,125524
2,20,3,16,20200120,1,125731
1,15,2,0,20200120,1,125808
1,20,2,0,20200120,1,125915
1,5,2,0,20200120,1,130038
2,19,3,17,20200120,1,130250
2,22,3,18,20200120,1,130314
1,20,1,0,20200120,1,130618
1,21,1,0,20200120,1,130851
1,19,2,0,20200120,1,131104
1,7,1,0,20200120,1,131358
1,13,2,0,20200120,1,131455
1,17,2,0,20200120,1,131457
1,19,1,0,20200120,1,132059
1,12,1,0,20200120,1,132410
1,15,1,0,20200120,1,132419
2,19,3,18,20200120,1,132552
1,3,4,12,20200120,1,132717
1,15,4,8,20200120,1,132930
1,15,7,8,20200120,1,133127
1,15,7,8,20200120,1,133226
1,17,1,0,20200120,1,133359
2,21,4,15,20200120,1,133502
1,7,2,0,20200120,1,133813
2,18,3,16,20200120,1,133819
1,19,2,0,20200120,1,134040
1,16,1,0,20200120,1,134042
1,12,2,0,20200120,1,134056
1,15,4,8,20200120,1,134208
1,15,7,8,20200120,1,134311
2,20,7,18,20200120,1,134313
1,9,2,0,20200120,1,134534
1,10,14,0,20200120,1,134634
1,19,1,0,20200120,1,134829
1,14,2,0,20200120,1,134950
2,20,4,18,20200120,1,135415
1,19,2,0,20200120,1,135701
1,15,8,8,20200120,1,135729
2,20,4,18,20200120,1,135758
1,10,14,0,20200120,1,135827
1,19,1,0,20200120,1,135840
2,18,3,15,20200120,1,140030
1,15,4,8,20200120,1,140210
2,20,7,18,20200120,1,140212
1,12,1,0,20200120,1,140305
1,16,4,12,20200120,1,140325
1,4,3,4,20200120,1,140353
1,15,2,0,20200120,1,140625
1,11,12,0,20200120,1,140636
2,17,5,17,20200120,1,140842
1,16,4,14,20200120,1,141415
1,12,7,6,20200120,1,141702
2,18,3,16,20200120,1,141721
2,21,4,15,20200120,1,141901
1,5,1,0,20200120,1,141944
2,20,7,18,20200120,1,142120
2,19,3,17,20200120,1,142133
1,10,2,0,20200120,1,142237
2,20,4,18,20200120,1,142412
1,15,1,0,20200120,1,142618
1,11,2,0,20200120,1,142657
1,19,2,0,20200120,1,143207
1,12,3,1,20200120,1,143212
1,1,7,9,20200120,1,143221
2,20,3,16,20200120,1,143359
1,12,7,1,20200120,1,143747
1,16,3,13,20200120,1,144044
1,4,2,0,20200120,1,144048
2,18,7,15,20200120,1,144227
1,2,3,14,20200120,1,144235
1,16,4,14,20200120,1,144627
2,21,4,15,20200120,1,144903
1,19,1,0,20200120,1,145146
1,12,2,0,20200120,1,145235
2,19,3,18,20200120,1,145237
2,21,4,15,20200120,1,145649
2,22,3,18,20200120,1,145729
1,19,2,0,20200120,1,145812
1,3,7,3,20200120,1,145851
2,22,4,15,20200120,1,145923
1,16,7,13,20200120,1,150123
1,6,2,0,20200120,1,150228
1,9,1,0,20200120,1,150342
2,18,8,16,20200120,1,150425
1,10,1,0,20200120,1,150427
2,3,4,16,20200120,1,150443
1,16,2,0,20200120,1,150556
1,14,1,0,20200120,1,150628
1,10,11,0,20200120,1,150706
1,4,1,0,20200120,1,150723
2,14,7,18,20200120,1,150853
1,11,1,0,20200120,1,151446
1,15,8,8,20200120,1,151658
1,21,2,0,20200120,1,151951
1,6,1,0,20200120,1,151953
1,9,3,4,20200120,1,152045
1,16,1,0,20200120,1,152209
2,18,7,16,20200120,1,152355
1,17,2,0,20200120,1,152433
1,4,2,0,20200120,1,152652
1,12,1,0,20200120,1,152715
2,18,4,16,20200120,1,152745
1,16,3,10,20200120,1,152807
2,20,8,18,20200120,1,152914
1,12,2,0,20200120,1,153014
1,17,1,0,20200120,1,153106
1,17,2,0,20200120,1,153128
1,20,2,0,20200120,1,153300
1,20,1,0,20200120,1,153355
1,12,1,0,20200120,1,153539
1,20,2,0,20200120,1,153627
1,20,1,0,20200120,1,153903
2,18,7,16,20200120,1,153918
1,4,1,0,20200120,1,153957
1,17,1,0,20200120,1,154042
2,14,8,18,20200120,1,154403
2,20,4,18,20200120,1,154757
1,12,8,2,20200120,1,154930
1,8,1,0,20200120,1,155249
2,20,8,18,20200120,1,155346
1,3,8,4,20200120,1,155422
1,2,7,10,20200120,1,155809
1,19,1,0,20200120,1,155830
1,22,2,0,20200120,1,160159
2,18,4,16,20200120,1,160223
1,17,2,0,20200120,1,160356
2,12,8,17,20200120,1,160437
1,21,1,0,20200120,1,160541
2,15,3,18,20200120,1,160716
1,19,2,0,20200120,1,160745
2,20,4,18,20200120,1,160948
1,1,7,10,20200120,1,161016
1,16,8,13,20200120,1,161049
1,10,14,0,20200120,1,161120
1,2,7,3,20200120,1,161457
1,13,1,0,20200120,1,161604
1,15,3,8,20200120,1,161942
1,10,11,0,20200120,1,162516
1,17,1,0,20200120,1,162612
1,22,1,0,20200120,1,162720
2,22,3,18,20200120,1,163322
2,18,7,15,20200120,1,163543
2,13,3,15,20200120,1,163735
1,3,2,0,20200120,1,163808
1,19,1,0,20200120,1,164023
1,5,3,3,20200120,1,164044
2,18,7,15,20200120,1,164348
2,18,8,16,20200120,1,164432
1,8,3,3,20200120,1,164543
2,20,7,18,20200120,1,164614
2,21,3,18,20200120,1,164651
1,5,3,4,20200120,1,165100
1,18,2,0,20200120,1,165309
1,18,1,0,20200120,1,165525
1,4,2,0,20200120,1,165708
1,16,7,14,20200120,1,165931
1,4,1,0,20200121,2,90130
1,19,2,0,20200121,2,90503
1,15,8,8,20200121,2,90515
2,20,3,17,20200121,2,91133
1,1,8,9,20200121,2,91208
1,13,8,19,20200121,2,91217
1,14,2,0,20200121,2,91326
2,12,4,17,20200121,2,91424
1,10,13,0,20200121,2,91429
2,22,4,15,20200121,2,91442
1,16,8,13,20200121,2,91623
1,15,3,8,20200121,2,91646
1,19,1,0,20200121,2,91859
1,6,3,3,20200121,2,92121
2,18,4,16,20200121,2,92206
2,18,3,15,20200121,2,92208
2,20,7,18,20200121,2,92230
2,20,3,18,20200121,2,92434
1,12,3,1,20200121,2,92449
1,17,2,0,20200121,2,92500
1,19,2,0,20200121,2,94103
2,22,3,18,20200121,2,94554
1,10,14,0,20200121,2,94853
1,1,2,0,20200121,2,94858
2,21,4,15,20200121,2,94912
1,16,7,13,20200121,2,94921
2,20,3,16,20200121,2,95003
1,22,2,0,20200121,2,95222
1,19,1,0,20200121,2,95626
1,13,4,11,20200121,2,95840
1,19,3,19,20200121,2,95848
1,22,1,0,20200121,2,100215
1,1,1,0,20200121,2,100232
1,1,7,9,20200121,2,100244
1,12,8,5,20200121,2,100256
1,5,2,0,20200121,2,100259
2,18,4,16,20200121,2,100609
2,15,3,18,20200121,2,100621
1,12,7,7,20200121,2,100633
1,11,11,0,20200121,2,100731
2,18,4,16,20200121,2,100753
1,15,4,8,20200121,2,100818
1,19,2,0,20200121,2,100853
1,11,13,0,20200121,2,101128
1,4,3,4,20200121,2,101325
2,18,4,16,20200121,2,101335
1,19,1,0,20200121,2,101400
1,2,3,5,20200121,2,101420
1,17,1,0,20200121,2,101856
1,2,7,3,20200121,2,101945
1,13,4,19,20200121,2,102020
2,20,4,18,20200121,2,102033
1,13,7,19,20200121,2,102257
1,12,3,6,20200121,2,102346
1,16,3,14,20200121,2,102414
1,10,14,0,20200121,2,102452
1,11,13,0,20200121,2,102458
1,17,5,2,20200121,2,102610
1,14,1,0,20200121,2,102721
1,21,2,0,20200121,2,102811
1,19,2,0,20200121,2,102836
1,12,2,0,20200121,2,103131
1,10,2,0,20200121,2,103302
1,12,1,0,20200121,2,103416
1,13,4,11,20200121,2,103726
1,2,3,13,20200121,2,103851
2,18,3,15,20200121,2,104011
2,18,4,16,20200121,2,104106
1,15,2,0,20200121,2,104223
1,21,1,0,20200121,2,104228
2,21,4,15,20200121,2,104233
1,22,2,0,20200121,2,104258
2,18,3,15,20200121,2,104335
2,18,7,16,20200121,2,104531
1,7,1,0,20200121,2,104639
2,18,8,16,20200121,2,104704
1,22,1,0,20200121,2,104757
1,15,1,0,20200121,2,105300
1,15,4,8,20200121,2,105435
1,6,2,0,20200121,2,105959
1,13,2,0,20200121,2,110018
2,20,4,18,20200121,2,110346
1,17,5,13,20200121,2,110532
1,15,7,8,20200121,2,110710
1,17,2,0,20200121,2,110753
1,17,1,0,20200121,2,111027
1,15,4,8,20200121,2,111053
1,3,1,0,20200121,2,111221
1,17,5,12,20200121,2,111224
2,2,4,16,20200121,2,111256
1,20,2,0,20200121,2,111625
2,18,3,15,20200121,2,111802
2,17,5,15,20200121,2,111820
1,16,3,9,20200121,2,111930
1,19,1,0,20200121,2,112010
1,17,5,2,20200121,2,112055
1,19,2,0,20200121,2,112113
1,19,1,0,20200121,2,112120
1,15,2,0,20200121,2,112130
1,12,7,7,20200121,2,112854
1,20,1,0,20200121,2,113310
1,12,3,6,20200121,2,113424
1,12,7,2,20200121,2,113431
1,17,2,0,20200121,2,113504
1,18,2,0,20200121,2,113515
1,16,4,13,20200121,2,113730
1,1,7,4,20200121,2,113800
2,20,4,18,20200121,2,113804
2,20,3,17,20200121,2,114002
1,16,3,9,20200121,2,114036
1,12,4,6,20200121,2,114133
1,3,2,0,20200121,2,114451
2,21,4,15,20200121,2,114521
1,7,3,4,20200121,2,114634
2,21,4,15,20200121,2,115235
2,20,3,18,20200121,2,115249
1,7,3,3,20200121,2,115437
1,10,1,0,20200121,2,115437
1,22,2,0,20200121,2,115443
1,2,3,4,20200121,2,115847
1,21,2,0,20200121,2,115929
1,4,3,4,20200121,2,120005
1,16,3,9,20200121,2,120207
1,13,1,0,20200121,2,120319
1,1,7,4,20200121,2,120328
1,16,4,14,20200121,2,120652
1,16,2,0,20200121,2,120847
1,19,3,19,20200121,2,120915
1,15,1,0,20200121,2,120933
1,22,1,0,20200121,2,121147
1,10,14,0,20200121,2,121207
1,17,1,0,20200121,2,121225
1,1,3,1,20200121,2,121230
1,3,1,0,20200121,2,121448
1,13,4,19,20200121,2,121529
1,6,1,0,20200121,2,121833
1,21,1,0,20200121,2,122151
1,18,1,0,20200121,2,122208
2,20,3,17,20200121,2,122232
1,7,2,0,20200121,2,122253
1,17,2,0,20200121,2,122424
2,18,4,15,20200121,2,122627
1,14,2,0,20200121,2,122739
1,14,1,0,20200121,2,122813
1,18,2,0,20200121,2,122817
1,18,1,0,20200121,2,123553
1,12,2,0,20200121,2,123645
2,20,4,18,20200121,2,123807
1,2,7,9,20200121,2,124154
1,22,2,0,20200121,2,124157
2,20,7,18,20200121,2,124337
2,20,8,18,20200121,2,124444
1,12,1,0,20200121,2,125149
1,17,1,0,20200121,2,125330
1,19,2,0,20200121,2,125345
1,7,1,0,20200121,2,125847
2,18,4,16,20200121,2,125928
1,7,2,0,20200121,2,130207
1,15,2,0,20200121,2,130456
2,20,7,18,20200121,2,130650
1,9,2,0,20200121,2,130657
1,19,1,0,20200121,2,130806
1,17,2,0,20200121,2,130937
1,15,1,0,20200121,2,131140
2,18,8,16,20200121,2,131143
1,19,2,0,20200121,2,131316
1,15,8,8,20200121,2,131353
1,15,7,8,20200121,2,131547
1,19,1,0,20200121,2,131852
1,5,1,0,20200121,2,132610
2,19,3,17,20200121,2,132803
1,1,7,10,20200121,2,132902
2,20,3,16,20200121,2,133007
1,22,1,0,20200121,2,133129
2,19,3,16,20200121,2,133226
1,16,1,0,20200121,2,133235
1,2,7,9,20200121,2,133613
1,12,3,5,20200121,2,133740
1,17,1,0,20200121,2,133847
2,13,3,16,20200121,2,133847
1,17,5,14,20200121,2,133959
1,3,3,9,20200121,2,134045
1,19,2,0,20200121,2,134120
1,11,14,0,20200121,2,134259
2,18,8,15,20200121,2,134620
2,12,8,17,20200121,2,134743
1,3,2,0,20200121,2,134758
2,20,4,18,20200121,2,134815
1,1,4,11,20200121,2,135028
1,19,1,0,20200121,2,135030
1,19,3,19,20200121,2,135151
2,21,4,15,20200121,2,135232
1,17,5,1,20200121,2,135454
1,12,7,5,20200121,2,135513
1,16,4,12,20200121,2,135642
1,6,2,0,20200121,2,140204
1,13,2,0,20200121,2,140759
2,21,4,15,20200121,2,141029
2,20,4,18,20200121,2,141038
2,18,8,16,20200121,2,141729
1,16,8,10,20200121,2,141930
1,13,1,0,20200121,2,142005
1,6,1,0,20200121,2,142020
1,12,3,5,20200121,2,142108
1,15,3,8,20200121,2,142110
1,16,8,14,20200121,2,142252
1,12,3,5,20200121,2,142554
1,10,15,0,20200121,2,142626
1,17,2,0,20200121,2,142644
1,17,1,0,20200121,2,142710
1,16,8,14,20200121,2,143004
1,1,2,0,20200121,2,143026
1,15,2,0,20200121,2,143228
1,22,2,0,20200121,2,143653
1,12,3,5,20200121,2,143723
1,3,1,0,20200121,2,144007
1,12,8,7,20200121,2,144112
1,1,1,0,20200121,2,144154
2,18,4,15,20200121,2,144213
1,14,2,0,20200121,2,144224
2,20,4,18,20200121,2,144234
1,12,2,0,20200121,2,145138
1,19,2,0,20200121,2,145341
2,21,3,18,20200121,2,145405
2,20,8,18,20200121,2,145554
1,11,15,0,20200121,2,150328
1,17,5,9,20200121,2,150410
1,15,1,0,20200121,2,150500
2,15,3,18,20200121,2,150521
1,6,2,0,20200121,2,150533
2,18,7,15,20200121,2,150828
1,1,2,0,20200121,2,150909
2,18,4,15,20200121,2,151357
2,20,7,18,20200121,2,151519
2,21,4,15,20200121,2,151521
1,6,1,0,20200121,2,151535
1,11,13,0,20200121,2,151654
1,19,1,0,20200121,2,151818
1,4,2,0,20200121,2,152045
1,12,1,0,20200121,2,152111
2,20,8,18,20200121,2,152119
1,17,5,10,20200121,2,152127
2,18,4,16,20200121,2,152135
1,22,1,0,20200121,2,152138
2,18,7,16,20200121,2,152234
2,20,8,18,20200121,2,152322
1,19,2,0,20200121,2,152327
1,12,7,6,20200121,2,152522
1,3,2,0,20200121,2,152609
2,18,4,15,20200121,2,153252
1,11,12,0,20200121,2,153326
1,2,2,0,20200121,2,153634
2,15,3,18,20200121,2,153859
2,20,8,18,20200121,2,154024
1,1,1,0,20200121,2,154037
1,11,11,0,20200121,2,154129
1,14,1,0,20200121,2,154326
1,21,2,0,20200121,2,154440
1,9,1,0,20200121,2,154502
2,18,3,15,20200121,2,154835
1,2,1,0,20200121,2,155136
2,18,4,16,20200121,2,155249
1,11,11,0,20200121,2,155335
1,2,8,9,20200121,2,155527
1,19,1,0,20200121,2,155628
1,19,2,0,20200121,2,155656
1,18,2,0,20200121,2,155810
1,19,1,0,20200121,2,155820
1,17,2,0,20200121,2,160132
1,12,2,0,20200121,2,160217
1,16,8,14,20200121,2,160304
1,17,1,0,20200121,2,160712
1,18,1,0,20200121,2,160855
1,12,1,0,20200121,2,161103
1,15,8,8,20200121,2,161117
1,12,2,0,20200121,2,161120
1,12,1,0,20200121,2,161401
1,14,4,11,20200121,2,161420
2,20,7,18,20200121,2,161637
1,13,8,19,20200121,2,161804
1,10,2,0,20200121,2,161847
1,11,14,0,20200121,2,162041
1,3,1,0,20200121,2,162347
1,18,2,0,20200121,2,162634
2,20,7,18,20200121,2,162728
1,4,1,0,20200121,2,162844
1,14,4,11,20200121,2,162940
1,16,3,11,20200121,2,163000
1,18,1,0,20200121,2,163044
1,15,2,0,20200121,2,163258
1,13,4,11,20200121,2,163433
1,3,3,12,20200121,2,163649
1,16,2,0,20200121,2,163812
1,16,1,0,20200121,2,163828
1,3,7,4,20200121,2,163938
1,12,8,1,20200121,2,163945
2,18,8,16,20200121,2,164151
1,16,2,0,20200121,2,164233
2,18,3,16,20200121,2,164252
2,20,7,18,20200121,2,164600
1,10,1,0,20200121,2,164707
1,12,7,1,20200121,2,164737
1,12,8,2,20200121,2,164843
1,11,12,0,20200121,2,164903
2,18,4,16,20200121,2,165103
1,16,1,0,20200121,2,165407
1,14,2,0,20200121,2,165746
1,14,1,0,20200121,2,165948
1,17,5,19,20200121,2,165951
1,14,4,19,20200122,3,90036
1,15,1,0,20200122,3,90336
2,13,4,18,20200122,3,90611
1,19,3,19,20200122,3,91438
1,15,3,8,20200122,3,91440
1,19,2,0,20200122,3,91540
1,14,2,0,20200122,3,91924
1,15,7,8,20200122,3,91925
1,10,12,0,20200122,3,92025
1,14,1,0,20200122,3,92049
2,3,4,16,20200122,3,92345
1,10,15,0,20200122,3,92439
1,17,2,0,20200122,3,92657
1,12,2,0,20200122,3,92958
1,21,1,0,20200122,3,93022
1,3,4,11,20200122,3,93136
2,21,4,15,20200122,3,93150
2,18,7,15,20200122,3,93209
1,15,4,8,20200122,3,93610
2,20,4,18,20200122,3,94222
2,18,7,15,20200122,3,94323
1,14,3,19,20200122,3,94413
1,20,2,0,20200122,3,94507
1,19,1,0,20200122,3,94623
1,6,2,0,20200122,3,95115
1,14,2,0,20200122,3,95153
1,7,1,0,20200122,3,95321
1,20,1,0,20200122,3,95351
1,9,2,0,20200122,3,95738
1,15,8,8,20200122,3,95750
1,12,1,0,20200122,3,95839
1,5,3,4,20200122,3,100041
2,18,3,15,20200122,3,100138
1,17,1,0,20200122,3,100645
1,15,8,8,20200122,3,100648
1,9,1,0,20200122,3,100813
2,20,8,18,20200122,3,100953
1,2,3,3,20200122,3,101007
1,12,8,1,20200122,3,101010
1,16,3,4,20200122,3,101247
2,20,3,18,20200122,3,101302
1,15,2,0,20200122,3,101642
1,14,1,0,20200122,3,101705
2,20,8,18,20200122,3,101939
2,20,3,16,20200122,3,102133
1,17,2,0,20200122,3,102229
2,19,3,17,20200122,3,102441
1,14,8,11,20200122,3,103013
1,21,2,0,20200122,3,103237
1,12,7,1,20200122,3,103246
2,18,3,16,20200122,3,103312
1,19,2,0,20200122,3,103544
1,19,1,0,20200122,3,104150
1,11,15,0,20200122,3,104228
1,16,8,12,20200122,3,104321
1,16,7,13,20200122,3,104343
1,16,4,12,20200122,3,104439
2,18,7,15,20200122,3,104522
2,18,8,16,20200122,3,104801
1,21,1,0,20200122,3,104942
2,18,3,16,20200122,3,105012
2,19,3,18,20200122,3,105102
1,10,2,0,20200122,3,105345
2,18,8,16,20200122,3,110213
1,16,4,10,20200122,3,110320
1,11,14,0,20200122,3,110356
1,11,15,0,20200122,3,110539
1,20,2,0,20200122,3,110621
1,19,3,19,20200122,3,111251
1,15,1,0,20200122,3,111723
1,3,2,0,20200122,3,111806
1,22,2,0,20200122,3,111828
1,17,1,0,20200122,3,111845
1,2,7,10,20200122,3,111851
1,21,2,0,20200122,3,111941
2,18,4,16,20200122,3,112338
1,15,7,8,20200122,3,112549
2,18,3,16,20200122,3,112635
1,12,3,2,20200122,3,113345
1,18,2,0,20200122,3,113505
1,3,1,0,20200122,3,113621
1,19,2,0,20200122,3,113655
1,22,1,0,20200122,3,113913
1,15,2,0,20200122,3,113917
1,10,1,0,20200122,3,114532
1,19,1,0,20200122,3,114626
1,3,2,0,20200122,3,114806
1,11,15,0,20200122,3,114909
1,15,1,0,20200122,3,115026
1,15,2,0,20200122,3,115500
1,16,8,14,20200122,3,115657
1,20,1,0,20200122,3,115706
1,15,1,0,20200122,3,115744
2,22,4,15,20200122,3,120020
1,17,5,13,20200122,3,120139
2,20,8,18,20200122,3,120156
1,19,2,0,20200122,3,120228
1,12,3,2,20200122,3,120329
1,4,3,3,20200122,3,120514
1,2,4,10,20200122,3,120709
1,14,2,0,20200122,3,121106
1,1,2,0,20200122,3,121135
1,15,2,0,20200122,3,121159
1,4,2,0,20200122,3,121235
2,20,8,18,20200122,3,121239
1,6,1,0,20200122,3,121434
1,15,1,0,20200122,3,121520
1,18,1,0,20200122,3,121534
1,9,3,4,20200122,3,121947
2,15,3,18,20200122,3,122024
1,19,1,0,20200122,3,122149
1,15,2,0,20200122,3,122447
1,16,3,14,20200122,3,122702
2,20,8,18,20200122,3,122817
2,20,4,18,20200122,3,122825
1,12,7,7,20200122,3,122948
2,18,3,15,20200122,3,123141
2,20,8,18,20200122,3,123153
1,17,2,0,20200122,3,123223
2,18,7,15,20200122,3,123621
1,8,3,4,20200122,3,123625
1,4,1,0,20200122,3,123707
1,19,2,0,20200122,3,124006
1,10,14,0,20200122,3,124031
1,11,13,0,20200122,3,124445
1,16,3,3,20200122,3,124509
1,21,1,0,20200122,3,125002
1,10,11,0,20200122,3,125009
1,12,8,5,20200122,3,125042
1,15,1,0,20200122,3,125054
1,2,4,4,20200122,3,125202
1,12,4,1,20200122,3,125341
2,18,8,16,20200122,3,125738
1,12,2,0,20200122,3,130125
1,13,3,11,20200122,3,130129
1,15,3,8,20200122,3,130144
1,10,15,0,20200122,3,130414
1,17,1,0,20200122,3,130453
